Fecha,Turno,Equipo,Cab_Au,Cab_Ag,Cab_Pb,Cab_Zn,Cab_Cu,Cab_Fe,Conc_Pb_Au,Conc_Pb_Ag,Conc_Pb_Pb,Conc_Pb_Zn,Conc_Pb_Cu,Conc_Pb_Fe,Conc_Pb_Ins,Col_Pb_Au,Col_Pb_Ag,Col_Pb_Pb,Col_Pb_Zn,Col_Pb_Cu,Conc_Zn_Au,Conc_Zn_Ag,Conc_Zn_Pb,Conc_Zn_Zn,Conc_Zn_Cu,Conc_Zn_Fe,Conc_Zn_Ins,Col_Zn_Au,Col_Zn_Ag,Col_Zn_Pb,Col_Zn_Zn,Col_Zn_Cu,Col_Zn_Fe,k80_Cab
19/09/2024 19:00,2,A,0.2899,82.5043,0.9476,1.3785,0.0374,4.6042,10.202,2846.2942,33.6347,13.2777,2.0102,7.8831,8.6001,0.0934,15.9921,0.1483,1.1926,0.0126,0.7027,303.5874,2.0284,52.3781,0.8423,8.9967,2.8789,0.1465,19.6698,0.207,0.2308,0.0082,4.6641,51.5655
20/09/2024 07:00,1,B,0.2578,114.2737,0.7863,3.2113,0.0824,4.5542,5.9048,2999.9424,30.3796,13.6428,3.2817,8.4041,17.993,0.1355,29.9627,0.1005,2.7434,0.0386,0.6446,271.6813,0.9781,54.7986,0.8932,9.2342,1.5975,0.117,33.2846,0.1416,0.3512,0.0071,4.4431,49.783
20/09/2024 19:00,2,A,0.6977,95.0832,2.1552,3.6107,0.1056,4.9699,11.5234,2819.9237,42.3574,12.2661,2.5067,7.7322,12.7166,0.2468,15.6497,0.2251,3.5479,0.032,0.9401,217.9163,1.6879,52.402,0.7328,11.0398,1.81,0.2817,23.3071,0.3524,0.5386,0.0017,4.85,55.1272
21/09/2024 07:00,1,B,0.3106,71.1774,1.0628,2.1394,0.117,4.3466,11.1897,3179.0676,35.032,8.1056,3.892,9.0786,14.2785,0.1431,13.5562,0.1618,1.6398,0.0227,0.9944,225.4683,2.1453,54.3045,0.8533,9.9984,2.0181,0.1218,18.0083,0.2602,0.3716,0.0,4.2686,51.3758
21/09/2024 19:00,2,A,0.3594,109.854,0.7002,2.073,0.0819,4.4739,9.5968,3193.2121,30.9049,13.6094,2.1861,8.4065,13.9731,0.1316,15.6618,0.0539,1.2381,0.0212,0.8625,240.9922,0.8973,50.9846,0.5136,9.0767,3.8554,0.1472,23.7222,0.0628,0.2174,0.0004,3.5673,54.5847
22/09/2024 07:00,1,C,0.389,102.9504,0.9526,1.7989,0.0436,4.5449,9.8292,3898.6381,36.5088,11.9758,2.0318,7.9775,18.0074,0.1452,17.3118,0.072,1.221,0.011,0.9453,229.5544,1.718,51.7186,0.6168,9.4708,4.5018,0.1491,25.2239,0.1405,0.2447,0.0002,4.1974,51.1916
22/09/2024 19:00,2,D,0.7578,116.0616,1.8199,4.1972,0.1759,5.3814,14.0939,1575.6314,35.1709,16.5386,2.3821,8.9557,11.1539,0.2375,14.0695,0.1664,3.58,0.0601,1.0381,166.4667,1.5374,51.2652,0.6862,9.5468,3.1415,0.2847,24.5072,0.2302,0.8217,0.019,4.0612,53.2508
23/09/2024 07:00,1,C,0.3115,47.9633,0.621,1.4131,0.0838,4.07,18.744,3068.1633,37.9255,12.865,4.0561,8.1198,10.7123,0.1446,13.6258,0.0896,1.6026,0.037,1.0335,192.4026,1.6356,53.602,0.79,10.9093,2.6353,0.1461,17.8438,0.1512,0.2205,0.016,3.5632,56.9379
23/09/2024 19:00,2,D,0.3224,93.4545,1.0446,2.0774,0.0695,4.59,9.0309,2957.0215,28.0709,15.0859,2.7926,10.0603,14.7702,0.1531,19.4333,0.1058,1.7507,0.0267,1.3529,204.3194,1.6688,50.8993,0.7519,9.1889,3.4514,0.1321,20.7551,0.1712,0.2372,0.0077,4.1772,55.0441
24/09/2024 07:00,1,C,0.2945,81.1013,0.7584,2.2681,0.0697,4.5537,6.9607,3192.2309,32.9681,10.7791,2.4246,8.9364,16.0639,0.0996,16.7777,0.1754,2.0588,0.0306,0.7781,252.4057,1.3461,51.7532,1.0561,7.4731,3.5187,0.1374,22.4977,0.2328,0.4584,0.0059,4.1207,55.7116
24/09/2024 19:00,2,D,0.2171,72.0934,1.0314,2.8776,0.0781,4.9625,8.2306,3795.1802,39.3801,9.4951,3.5222,7.5749,9.942,0.1245,26.0325,0.1288,2.3071,0.068,0.6709,227.1147,0.871,49.1951,0.896,9.7732,2.7251,0.1204,26.1879,0.233,0.7631,0.0197,4.3388,61.4562
25/09/2024 07:00,1,C,0.2898,89.6527,0.6112,1.1176,0.0519,3.9509,7.9921,3914.6781,34.7824,12.8151,1.7832,7.7701,12.1605,0.1772,14.4623,0.0914,1.0419,0.0088,1.1344,264.4202,0.9288,50.2818,0.6168,9.474,6.1194,0.1792,21.9928,0.0985,0.1345,0.0018,3.2793,53.2916
25/09/2024 19:00,2,D,0.5127,100.6807,1.2735,3.3704,0.1493,5.0936,7.3522,2524.6081,30.5857,13.789,2.3848,9.8417,11.777,0.1257,15.567,0.1077,2.5907,0.0522,0.7489,239.0922,1.9525,48.8848,1.0862,9.4822,2.1585,0.1584,22.3093,0.2058,0.4429,0.0239,4.8645,49.9546
26/09/2024 07:00,1,A,0.5825,116.4152,1.6755,2.676,0.0865,5.1186,14.0064,2420.9445,43.8559,12.3087,1.7398,7.0201,10.5875,0.144,14.0739,0.1883,2.0738,0.0253,0.9741,235.9273,1.2079,49.7584,0.7613,9.2775,3.6329,0.1487,20.5972,0.2694,0.3805,0.0045,4.5785,53.4419
26/09/2024 19:00,2,B,0.3971,38.9853,1.1593,2.9226,0.1388,4.4965,8.8706,998.1282,39.3217,10.7844,3.4999,9.0863,16.1587,0.1631,9.91,0.1239,2.5394,0.0618,1.0358,123.6563,1.5176,51.3886,0.9035,10.9364,2.8232,0.1777,14.3537,0.1675,0.954,0.0202,3.7053,55.8344
27/09/2024 07:00,1,A,0.2826,125.346,0.8818,1.4223,0.0371,4.1802,7.8354,4625.9368,34.482,13.1281,1.3754,8.6627,16.0535,0.1446,30.4603,0.0715,1.5022,0.0191,1.4425,586.4856,2.4965,51.4801,0.5872,8.9792,4.8354,0.1436,38.8829,0.1348,0.2124,0.0068,3.5355,61.0888
27/09/2024 19:00,2,B,0.306,80.6676,1.3776,3.384,0.1085,5.5783,7.6372,2276.3123,40.9565,11.5513,2.4209,6.7286,9.0996,0.1865,26.2132,0.2301,3.2223,0.0948,0.7152,225.9758,1.6547,49.9234,0.7277,10.7159,5.9141,0.1565,25.8825,0.2653,0.4894,0.022,4.189,55.0182
28/09/2024 07:00,1,A,0.2185,91.3625,0.6116,1.2599,0.0264,4.3554,7.6888,3256.9354,38.6048,10.7462,1.3954,6.3579,15.4411,0.1139,20.9738,0.1997,1.272,0.0211,0.7875,274.2396,1.4669,50.9877,0.5667,7.439,2.9997,0.1171,27.3041,0.1714,0.2526,0.0002,4.1668,
28/09/2024 19:00,2,B,0.4995,74.5788,1.1055,3.3606,0.1621,4.6485,12.2022,2349.6535,38.3297,11.7846,4.2494,8.8463,8.9526,0.1598,16.1221,0.3678,3.183,0.0669,1.6733,222.6825,2.3651,53.6927,1.1911,10.7256,1.061,0.1879,23.2616,0.4329,0.6767,0.0177,4.6167,50.5797
29/09/2024 07:00,1,D,0.3938,88.3549,0.9925,3.0291,0.0688,4.9996,9.3214,2644.1373,35.6366,14.3864,1.9821,7.5416,13.4565,0.1082,21.5067,0.235,3.1712,0.0411,0.8442,266.2233,2.2791,54.8033,0.887,10.1456,1.3597,0.1302,23.8644,0.2129,0.5462,0.0228,4.9897,55.6295
29/09/2024 19:00,2,C,0.2188,68.5561,0.4532,1.3815,0.0689,3.9399,6.7517,2802.6644,32.6806,14.673,4.6193,8.1948,9.6757,0.0746,10.1273,0.1075,1.3272,0.0224,0.7579,190.826,1.33,48.3574,1.1818,10.746,4.2022,0.0944,15.5122,0.0985,0.1464,0.0047,3.4185,49.1615
30/09/2024 07:00,1,D,0.3772,82.3797,1.3961,2.6405,0.0481,4.0945,8.9751,3335.574,46.2151,12.2558,1.6554,6.5487,8.8742,0.1711,27.7521,0.2169,3.3224,0.0317,0.929,201.762,1.6493,52.885,0.6545,9.7512,2.9477,0.1607,35.5061,0.2488,0.4827,0.0091,3.6796,53.8437
30/09/2024 19:00,2,C,0.3325,92.0597,0.8053,1.8147,0.1145,4.5477,9.1187,5132.489,34.9845,17.1388,5.3901,9.1301,10.6042,0.1164,19.811,0.0723,1.6274,0.0278,0.9016,350.7022,1.8481,50.542,1.2201,11.4948,1.5311,0.132,25.2979,0.114,0.2649,0.0111,4.0493,55.6787
01/10/2024 07:00,1,D,0.205,108.5595,0.7504,1.6063,0.0485,4.9016,7.1652,4091.6005,34.755,9.3506,2.1564,9.5379,17.8149,0.0873,20.4424,0.1953,1.9355,0.0286,1.0618,301.5593,1.267,49.6485,0.6668,9.171,3.6758,0.1078,29.2294,0.1963,0.2928,0.0037,4.1708,49.3967
01/10/2024 19:00,2,C,0.344,104.3578,1.1376,1.926,0.0883,3.9934,11.478,3167.1866,39.0356,10.4154,3.0413,7.321,13.6619,0.1089,12.5419,0.1122,2.134,0.0248,0.6289,190.2443,1.229,52.7716,0.8525,9.201,3.7315,0.1293,20.2177,0.2112,0.186,0.0021,3.9884,59.2163
02/10/2024 07:00,1,D,0.3475,91.455,0.9081,2.414,0.0984,4.7777,9.522,2174.5903,31.585,14.8501,2.9461,9.3259,13.9788,0.157,20.0373,0.084,1.8284,0.0199,0.8971,290.8299,2.9527,48.0727,0.9866,10.3068,5.5898,0.1389,23.521,0.1446,0.4045,0.0053,4.8314,
02/10/2024 19:00,2,C,0.2837,88.2534,1.6433,3.6183,0.1104,5.0309,8.2632,2012.8278,32.4544,12.7867,1.8742,9.2594,16.03,0.0963,17.1207,0.178,2.4324,0.0288,1.0181,217.2801,2.9097,49.9479,0.6402,9.907,6.2735,0.1093,22.6675,0.2471,0.4236,0.0106,4.4349,60.1677
03/10/2024 07:00,1,B,0.2913,99.0031,0.9462,1.8504,0.0688,4.3313,7.1969,3738.0078,38.8649,13.2203,2.0623,7.6853,13.4639,0.112,20.6027,0.1352,2.1537,0.0319,1.1948,345.3447,2.9071,49.9511,0.7961,11.1179,4.268,0.1202,24.0311,0.1881,0.344,0.0213,4.3351,57.785
03/10/2024 19:00,2,A,0.6114,95.2762,2.0255,4.0367,0.2165,5.4628,10.4251,1174.8124,33.5968,13.413,3.9466,8.8892,10.2051,0.1262,16.0162,0.2799,3.3211,0.0447,0.8865,180.1782,0.9219,53.4796,0.8683,8.2671,2.5837,0.1349,24.2542,0.3413,0.6617,0.0157,4.5305,52.5379
04/10/2024 07:00,1,B,0.4709,58.9032,0.999,2.4217,0.1092,5.5691,12.0493,2196.3155,36.4981,11.4232,2.4524,8.766,14.2775,0.1201,16.8992,0.2169,2.7243,0.0436,1.0355,159.2069,2.269,52.7528,0.8354,9.8447,1.5959,0.1677,19.6213,0.2232,0.4533,0.0231,4.8721,52.4854
04/10/2024 19:00,2,A,0.5524,63.1872,0.8758,1.9047,0.1245,5.033,13.3333,2453.3568,35.73,8.9407,3.9798,7.9756,9.8703,0.3107,19.6677,0.1701,1.8977,0.0252,1.5701,332.0636,1.9631,52.0096,0.8032,8.8305,3.2733,0.2766,23.4112,0.2213,0.303,0.0157,4.3521,63.3856
05/10/2024 07:00,1,B,0.4197,70.6663,1.1558,3.9109,0.1673,4.7083,11.6451,1892.7364,42.4829,12.389,4.2341,7.9034,7.6031,0.1623,13.6713,0.2273,3.1816,0.0681,0.9987,157.3424,1.3863,49.8235,1.0761,9.2316,3.9624,0.1529,18.6347,0.3548,0.8463,0.0279,4.4135,48.9499
05/10/2024 19:00,2,A,0.2582,107.6443,1.2298,3.547,0.1495,4.6515,5.4952,3400.0214,39.0037,14.2333,4.14,9.7006,12.1829,0.0538,20.1067,0.2725,3.6268,0.0804,0.4309,283.204,2.1646,51.6482,1.3655,11.1199,2.1145,0.089,25.3115,0.3627,0.8348,0.0204,4.6503,50.4465
06/10/2024 07:00,1,C,0.4196,75.9948,1.6721,2.8424,0.1225,4.5063,12.4146,1706.804,35.5002,13.7491,3.467,9.3386,12.1081,0.1509,16.0646,0.2312,2.6104,0.0493,1.0324,130.2431,1.7597,51.0559,0.9289,10.4681,2.3839,0.1623,18.9613,0.3259,0.6324,0.02,4.0907,63.5309
06/10/2024 19:00,2,D,0.1824,58.3065,0.7663,2.1685,0.1079,3.8723,7.6071,2847.0724,30.9085,9.3481,5.4052,9.71,16.7014,0.0871,8.2926,0.1269,2.0731,0.0178,0.3999,174.2505,0.7585,54.1799,1.0476,9.8211,2.2649,0.0701,13.2645,0.1353,0.3921,0.0192,3.2537,
07/10/2024 07:00,1,C,0.3788,90.19,1.5005,3.4172,0.1631,4.69,10.6378,2385.3288,41.7938,11.5443,5.0181,9.015,9.1069,0.1508,21.2807,0.3848,3.4099,0.0533,0.8899,213.3256,0.9724,50.7509,1.2557,9.9795,3.0949,0.1658,24.9853,0.4048,0.5008,0.0228,4.3925,47.4318
07/10/2024 19:00,2,D,0.1654,88.5547,0.9558,2.3616,0.1196,4.6345,5.3892,3515.0225,33.3555,13.9497,3.086,8.4649,14.7996,0.0946,17.2415,0.123,2.0565,0.0309,0.5761,239.5009,1.2694,50.0201,1.043,9.4064,5.5879,0.0843,21.9332,0.1271,0.3615,0.0104,3.9563,55.7426
08/10/2024 07:00,1,C,0.2959,91.5345,0.9587,3.0632,0.0832,4.8747,8.6895,3694.3986,39.0939,9.3937,2.1158,7.8716,10.6173,0.1007,20.5061,0.1916,2.7432,0.0343,1.0843,242.5054,1.8897,53.8948,0.8825,11.0545,2.3028,0.1131,23.4219,0.2055,0.5151,0.0118,4.4404,54.1853
08/10/2024 19:00,2,D,0.2973,96.9779,0.9767,1.5937,0.0764,4.7761,8.8103,2974.4045,36.0681,12.986,2.5161,10.447,13.4327,0.1342,21.4456,0.1074,1.6766,0.0301,0.6772,185.0827,1.4093,53.1278,0.7105,9.837,2.1421,0.1406,25.7736,0.1581,0.2495,0.0085,4.0038,54.0055
09/10/2024 07:00,1,C,0.2718,62.8836,0.8771,2.9176,0.1117,4.0091,11.4506,2154.4951,45.7288,7.2311,2.5159,6.9536,7.8032,0.1042,14.7737,0.1752,2.4511,0.0497,0.7517,156.1243,1.6734,49.9957,0.7498,8.8668,1.5437,0.1121,17.0632,0.1864,0.4402,0.0172,2.825,50.9094
09/10/2024 19:00,2,D,0.4603,88.1847,1.1314,2.4548,0.0835,5.0957,6.4484,2428.1704,34.4645,19.5126,2.6397,10.0514,9.3392,0.1876,27.0583,0.3114,2.9307,0.052,0.9185,195.9038,1.2579,58.8857,0.9257,9.6761,1.1745,0.2368,39.5415,0.3095,0.3988,0.003,5.2401,51.3484
10/10/2024 07:00,1,A,0.2754,103.399,0.9763,1.7676,0.0633,3.9645,8.1126,3679.2316,33.1982,13.3298,2.1511,8.521,12.2992,0.1213,20.9335,0.1431,1.4982,0.0232,1.0554,385.0343,2.1274,49.7962,0.9281,9.4295,3.4933,0.12,25.5188,0.2013,0.3391,0.0051,3.9235,55.6617
10/10/2024 19:00,2,B,0.2715,78.9852,1.0438,1.868,0.087,4.8816,6.5265,2207.9148,33.1316,13.0029,2.2296,7.6286,16.8564,0.0991,16.0488,0.1313,1.7576,0.0289,0.7395,271.4661,1.6337,52.7163,0.5225,8.3988,2.4606,0.0981,19.3514,0.2051,0.3007,0.0163,4.8809,56.0572
11/10/2024 07:00,1,A,0.4355,89.6222,1.0134,2.4976,0.0605,4.4761,10.2238,3616.0998,32.6459,11.0256,2.097,7.9789,14.8665,0.1691,22.874,0.1035,2.2874,0.0203,0.6763,274.4161,3.0209,49.3396,0.6261,9.7036,6.7905,0.1683,26.9055,0.1876,0.2767,0.0021,4.5037,60.7243
11/10/2024 19:00,2,B,0.4302,94.4107,1.2028,3.6076,0.0915,4.8319,,,,,,,,0.1548,23.3152,0.1902,3.2207,0.0514,0.6465,275.5593,1.0343,48.8624,0.8245,10.3625,3.9749,0.1617,28.2293,0.2733,0.2368,0.0101,4.6893,58.1077
12/10/2024 07:00,1,A,0.3012,81.8277,1.5309,2.1733,0.1311,5.1089,7.375,2345.3504,38.9504,8.9664,2.1971,7.6949,9.1295,0.08,15.5482,0.3276,1.7726,0.028,0.806,215.1236,3.661,50.2037,1.0386,9.6203,3.3244,0.0924,20.7221,0.3069,0.2573,0.0185,4.1701,57.3814
12/10/2024 19:00,2,B,0.6742,79.1813,1.9485,3.9853,0.0991,5.5325,12.9621,1513.387,37.4735,14.6368,2.0181,6.9686,10.1113,0.2107,12.3044,0.3488,2.9884,0.0459,1.343,146.7118,2.3855,49.5494,0.6821,9.0836,5.2874,0.2505,17.7641,0.428,1.2776,0.0271,4.8589,57.3076
13/10/2024 07:00,1,D,0.2269,79.5766,0.5397,1.8111,0.0513,4.7765,5.1318,3096.2454,34.7421,12.9871,2.1468,7.8426,12.8103,0.105,29.3918,0.0545,1.875,0.0173,0.9635,368.7221,1.508,51.6476,0.7218,8.615,2.1308,0.1319,44.0429,0.0889,0.6947,0.0068,4.4705,57.6367
13/10/2024 19:00,2,C,0.1782,106.0269,0.9716,2.1338,0.0807,5.0892,7.7434,3793.8204,34.9734,12.2161,2.7241,9.578,11.8752,0.0638,23.4033,0.0555,1.5652,0.0226,0.5142,291.6964,1.6131,47.6756,1.0227,10.2993,5.4302,0.0687,26.4938,0.1567,0.2248,0.0018,3.9939,52.8556
14/10/2024 07:00,1,D,0.1623,73.6393,0.4552,1.1097,0.0179,4.0915,4.7794,4848.4862,23.9394,10.4,2.0185,8.8974,28.3932,0.0747,15.4879,0.0455,0.9261,0.0064,0.8957,441.2704,1.3597,50.4946,0.8349,8.724,5.7968,0.0811,18.2495,0.0966,0.0849,0.0,3.6008,55.9329
14/10/2024 19:00,2,C,0.2436,61.7054,0.6472,2.584,0.1036,4.5399,7.21,2440.4036,34.3671,9.2539,3.2527,8.3523,15.4303,0.1215,13.419,0.2667,2.4404,0.0672,0.8419,165.6464,1.4024,52.4034,0.9639,10.3168,3.2238,0.0963,15.6965,0.1711,0.4195,0.0187,3.8279,48.1933
15/10/2024 07:00,1,D,0.2405,104.2889,0.7629,2.3117,0.1066,5.4426,9.9769,4155.679,36.7881,15.1158,3.0534,8.786,11.6037,0.1204,29.2935,0.1722,2.1035,0.0564,0.8023,324.2086,1.9264,48.1051,0.8532,9.9047,3.4529,0.1228,37.9901,0.2352,0.5681,0.0211,5.0051,57.3953
15/10/2024 19:00,2,C,0.422,96.8453,1.4218,2.9501,0.1549,5.3653,8.0998,2336.0902,34.0393,12.4413,3.496,7.4394,14.7569,0.1686,13.9168,0.102,2.6845,0.0825,0.6004,182.5827,2.3477,46.6162,0.8918,11.1354,7.6505,0.1585,22.1317,0.178,0.4454,0.0169,4.7698,48.3291
16/10/2024 07:00,1,D,0.5034,85.4303,1.1574,2.393,0.0795,4.5936,8.0009,1898.0748,33.9031,14.7269,2.0609,7.5615,13.7208,0.1935,18.2408,0.1592,2.3792,0.0308,0.9057,148.8949,1.1737,50.4706,0.5851,10.1717,4.5258,0.1906,23.3233,0.2112,0.5742,0.0169,4.5563,53.5732
16/10/2024 19:00,2,C,0.3754,71.7376,0.7972,2.2089,0.1027,4.2422,8.7938,2305.1316,36.8892,12.5722,3.3693,8.0941,10.8378,0.1413,11.8672,0.0461,2.1899,0.0272,1.085,259.8605,1.2812,49.8773,0.8332,7.9381,5.1037,0.1709,17.4511,0.1334,0.3971,0.01,3.9852,55.1557
17/10/2024 07:00,1,B,0.2808,92.4358,0.9003,2.69,0.0503,5.191,7.5913,3137.3481,29.8256,20.0304,2.0606,9.3088,13.9185,0.1285,20.2841,0.1039,2.2994,0.0426,0.7933,255.1753,1.528,53.1987,0.6543,10.2195,3.0897,0.1403,22.6004,0.1426,0.5657,0.0103,4.7436,63.402
17/10/2024 19:00,2,A,0.3308,76.1825,0.9543,2.636,0.1472,4.764,6.1935,2701.5443,29.9931,14.4208,3.6044,10.4061,14.9064,0.1206,22.4091,0.0835,2.2265,0.0426,0.5918,249.0267,1.1091,48.3113,1.1555,13.3916,7.3042,0.1461,25.2625,0.1537,0.4511,0.0194,4.3444,
18/10/2024 07:00,1,B,0.3042,85.9314,1.3402,3.1271,0.0869,5.6626,7.9484,3077.0092,45.5093,12.4682,2.5634,7.5455,9.2903,0.109,17.4083,0.1171,2.061,0.0257,0.705,274.1658,1.3971,50.5767,0.5785,8.6113,2.8048,0.1118,25.4093,0.2145,0.6623,0.0036,4.916,56.3158
18/10/2024 19:00,2,A,0.3556,126.7916,1.0135,2.653,0.0723,5.3624,6.9048,3407.9659,31.2927,16.8701,2.338,9.6286,12.0644,0.1042,18.8827,0.2122,2.4949,0.0523,0.5927,296.6435,1.5788,49.4932,1.3133,10.3587,2.0378,0.1313,28.7302,0.2295,0.6228,0.0146,5.315,54.7824
19/10/2024 07:00,1,B,0.3016,53.3469,1.1208,2.6974,0.134,4.47,9.1475,1601.1797,33.17,11.9857,3.3316,8.8082,14.8989,0.0917,10.2785,0.1622,2.601,0.0371,0.4833,157.0616,1.485,52.2335,0.7817,8.9244,2.5219,0.1274,12.4771,0.2348,0.3113,0.0079,3.6547,47.8362
19/10/2024 19:00,2,A,0.3915,65.0589,1.1948,2.0854,0.0988,5.0288,10.5022,2366.3841,37.4808,12.5948,2.7387,9.7539,15.3232,0.1563,14.6165,0.1515,2.1373,0.0285,0.9804,144.1666,1.0467,49.1941,0.6472,10.138,6.5473,0.1691,16.8921,0.2448,0.3053,0.0033,4.5634,61.6074
20/10/2024 07:00,1,C,0.5924,118.9968,1.3578,3.4931,0.1327,5.2146,9.2296,3006.2496,38.0231,11.4995,2.8561,7.645,12.9791,0.265,28.4674,0.2767,3.3289,0.0541,1.1166,278.5839,1.8514,50.1218,0.8054,9.4244,3.495,0.2744,34.8489,0.3722,0.7935,0.018,5.0387,53.168
20/10/2024 19:00,2,D,0.2162,98.6155,1.2873,2.5517,0.039,4.5781,5.6561,3955.5432,36.4937,10.0957,1.66,8.7298,14.2615,0.1354,19.9421,0.1764,2.2774,0.0241,0.9946,343.0894,1.8441,53.0892,0.7156,9.3501,2.3041,0.1103,25.0577,0.2688,0.4366,0.0001,4.2965,53.4255
21/10/2024 07:00,1,C,0.3023,66.6467,0.9416,2.1614,0.1042,5.4248,7.4017,2255.1317,27.7155,14.8325,2.9816,9.4541,13.4057,0.0837,10.5986,0.0509,1.8776,0.0237,1.0918,244.4833,2.1607,51.0707,0.8563,9.5319,4.1953,0.0978,14.7821,0.1011,0.3847,0.0039,4.6573,52.9664
21/10/2024 19:00,2,D,0.4006,100.4564,0.7908,2.4549,0.0614,4.6655,9.698,2531.0469,39.5747,14.6197,2.0609,7.6376,12.175,0.2408,19.0464,0.1388,2.0434,0.0184,1.1859,318.3508,1.9885,53.115,0.931,9.361,2.4628,0.1921,24.814,0.1659,0.5232,0.0023,4.6469,50.2948
22/10/2024 07:00,1,C,0.407,86.7203,1.2951,3.0312,0.1369,5.1703,7.8991,1861.675,36.3877,14.7174,2.1475,8.5126,11.0699,0.1913,20.4759,0.1617,3.238,0.0651,0.6056,160.1323,0.7914,52.0682,0.8202,10.1569,2.0168,0.2058,25.2616,0.1972,0.4105,0.023,4.4673,58.8565
22/10/2024 19:00,2,D,0.3795,85.3061,2.1207,4.5555,0.0651,5.3253,5.1564,1455.5891,39.811,12.6451,1.1786,5.5153,17.4669,0.1271,11.0577,0.283,3.4548,0.0496,0.8666,161.8974,1.4485,48.851,0.518,9.1759,4.5097,0.1462,17.5021,0.354,0.8022,0.0113,5.1418,57.7834
23/10/2024 07:00,1,C,0.4596,75.1991,1.6555,4.1587,0.1293,4.9743,6.5654,1167.9844,33.7743,12.7245,3.2635,9.6631,14.7088,0.1397,12.8349,0.1368,3.6002,0.0396,0.8656,215.5506,0.9063,51.9402,0.6882,9.9388,1.3819,0.1585,15.8887,0.1725,0.514,0.0024,4.4252,55.3335
23/10/2024 19:00,2,D,0.3589,91.0889,1.124,2.3656,0.1009,4.1162,9.3937,2053.1824,28.9688,14.3222,2.7145,8.4128,18.938,0.1058,13.6064,0.1848,2.1462,0.0358,0.6266,169.5386,1.8287,51.2657,0.8563,10.4819,2.9029,0.1131,18.5182,0.2154,0.3502,0.0166,3.9155,48.7178
24/10/2024 07:00,1,A,0.3036,119.6744,0.9087,3.3342,0.096,4.7937,7.4078,3660.3601,34.3457,12.0279,3.238,8.331,13.4555,0.1151,26.8794,0.2256,3.0145,0.0596,0.6035,299.965,0.9211,51.3895,0.7696,9.7075,2.5815,0.1424,37.6525,0.1633,0.4173,0.0167,4.412,52.3288
24/10/2024 19:00,2,B,0.3985,72.4294,1.0498,2.8679,0.0891,4.5757,8.6147,2418.4319,35.8473,13.3157,1.9243,7.7048,10.9445,0.13,12.3123,0.1487,2.4349,0.0407,1.3142,207.8515,2.2234,51.3085,0.8888,9.4619,2.0565,0.1403,16.769,0.2198,0.4223,0.0139,4.4413,56.949
25/10/2024 07:00,1,A,0.3503,55.4515,0.7817,1.5901,0.0371,4.445,12.4411,2489.6983,33.566,11.8722,2.2601,9.6329,13.1872,0.1175,16.0593,0.0764,1.1094,0.0144,1.2408,255.9127,1.6602,53.2162,0.6788,7.7693,2.0121,0.1403,20.6778,0.165,0.3166,0.0008,4.2202,61.1688
25/10/2024 19:00,2,B,0.3662,95.4073,1.2356,2.8328,0.1067,5.5549,6.8216,1923.671,32.777,14.9495,1.8322,9.1578,17.2174,0.1682,19.2305,0.1721,2.8587,0.043,0.4928,240.1472,1.3412,52.6878,0.7112,8.7274,2.6334,0.1554,26.4367,0.226,0.4434,0.0169,5.0571,54.0512
26/10/2024 07:00,1,A,0.3308,143.641,0.9459,2.4893,0.0867,4.7162,5.4524,3160.3363,25.7621,16.5921,2.1821,9.7656,13.9651,0.0917,26.8629,0.1585,2.3472,0.0398,0.6826,234.3697,1.2365,52.4589,0.6861,9.9569,3.3568,0.1326,38.19,0.1728,0.5061,0.0284,5.2208,
26/10/2024 19:00,2,B,0.4309,79.6006,1.0827,2.2333,0.1007,3.5267,8.8989,2635.1977,41.3672,10.7582,1.9587,7.4645,15.378,0.1631,21.1418,0.1858,2.0325,0.0332,1.0991,248.6368,1.5339,51.7719,0.682,8.2605,2.3654,0.1891,22.7703,0.1995,0.4048,0.0158,3.478,57.0169
27/10/2024 07:00,1,D,0.341,81.2915,0.7656,1.8737,0.1033,4.435,10.204,3942.939,33.234,13.768,4.1107,9.3656,11.5564,0.1017,17.0091,0.1018,1.9366,0.0351,0.6647,256.2581,1.41,52.5092,1.0652,9.1497,1.5651,0.1439,21.2036,0.1142,0.2108,0.0082,3.6712,53.2918
27/10/2024 19:00,2,C,0.4086,76.0907,1.3191,3.7592,0.1362,5.8056,11.4576,1989.8038,34.9945,13.7875,3.3471,10.2612,10.2828,0.1354,15.7969,0.1942,2.7261,0.0425,0.7055,229.0062,1.3609,49.6108,0.8359,10.1247,4.0649,0.1381,17.7006,0.2299,0.6481,0.0117,4.6788,48.6798
28/10/2024 07:00,1,A,0.3131,61.6665,1.2585,3.6318,0.1777,5.4006,9.9113,1837.4062,41.0786,10.2247,3.0365,7.8089,8.8515,0.1328,21.7824,0.2062,3.2605,0.0531,0.9052,235.8768,2.808,48.269,0.9521,11.0786,2.1367,0.152,35.7582,0.2526,0.4591,0.0181,5.1372,50.9202
28/10/2024 19:00,2,B,0.338,82.9502,0.807,2.117,0.0955,4.2785,9.4151,2982.7124,36.0587,15.5559,3.1295,9.8505,8.7466,0.0943,10.2146,0.1006,1.7994,0.0248,1.1148,186.3084,2.0214,51.1403,0.8651,11.2487,3.0985,0.113,14.0543,0.1642,0.3492,0.0209,3.818,56.2483
